episode,env_steps_total,episode_reward,score,survival_steps,epsilon,loss_mean,terminated,truncated,death_reason,fruit_reward_sum,distance_shaping_reward_sum,death_penalty_sum
26,1322,-10.0,0,51,0.93525,0.0,True,False,wall,0.0,0.0,-10.0
27,1420,2.0,1,98,0.934166,0.0,True,False,wall,10.0,2.0,-10.0
28,1441,-22.0,0,21,0.933934,0.0,True,False,wall,0.0,-12.0,-10.0
29,1476,-4.0,0,35,0.933547,0.0,True,False,wall,0.0,6.0,-10.0
30,1494,-11.0,0,18,0.933348,0.0,True,False,wall,0.0,-1.0,-10.0
31,1590,8.0,1,96,0.932289,0.0,True,False,wall,10.0,8.0,-10.0
32,1605,-8.0,0,15,0.932124,0.0,True,False,wall,0.0,2.0,-10.0
33,1621,-3.0,0,16,0.931947,0.0,True,False,wall,0.0,7.0,-10.0
34,1646,-18.0,0,25,0.931672,0.0,True,False,wall,0.0,-8.0,-10.0
35,1664,-21.0,0,18,0.931473,0.0,True,False,wall,0.0,-11.0,-10.0
36,1676,-11.0,0,12,0.931341,0.0,True,False,wall,0.0,-1.0,-10.0
37,1725,-4.0,0,49,0.930801,0.0,True,False,wall,0.0,6.0,-10.0
38,1765,-15.0,0,40,0.930361,0.0,True,False,wall,0.0,-5.0,-10.0
39,1845,-2.0,1,80,0.929481,0.0,True,False,wall,10.0,-2.0,-10.0
40,1865,-13.0,0,20,0.929261,0.0,True,False,wall,0.0,-3.0,-10.0
41,1894,11.0,1,29,0.928943,0.0,True,False,wall,10.0,11.0,-10.0
42,1973,11.0,1,79,0.928075,0.0,True,False,wall,10.0,11.0,-10.0
43,2026,-10.0,0,53,0.927494,0.0,True,False,wall,0.0,0.0,-10.0
44,2092,-23.0,0,66,0.92677,0.0,True,False,wall,0.0,-13.0,-10.0
45,2163,-20.0,0,71,0.925992,0.0,True,False,wall,0.0,-10.0,-10.0
46,2178,-20.0,0,15,0.925828,0.0,True,False,wall,0.0,-10.0,-10.0
47,2198,-17.0,0,20,0.925609,0.0,True,False,wall,0.0,-7.0,-10.0
48,2223,5.0,1,25,0.925336,0.0,True,False,wall,10.0,5.0,-10.0
49,2264,-6.0,0,41,0.924887,0.0,True,False,wall,0.0,4.0,-10.0
50,2319,-16.0,0,55,0.924286,0.0,True,False,wall,0.0,-6.0,-10.0
51,2343,-21.0,0,24,0.924024,0.0,True,False,wall,0.0,-11.0,-10.0
52,2366,-8.0,0,23,0.923772,0.0,True,False,wall,0.0,2.0,-10.0
53,2403,-12.0,0,37,0.923368,0.0,True,False,wall,0.0,-2.0,-10.0
54,2423,-21.0,0,20,0.92315,0.0,True,False,wall,0.0,-11.0,-10.0
55,2447,0.0,1,24,0.922888,0.0,True,False,wall,10.0,0.0,-10.0
56,2477,-17.0,0,30,0.922561,0.0,True,False,wall,0.0,-7.0,-10.0
57,2521,-7.0,0,44,0.922081,0.0,True,False,wall,0.0,3.0,-10.0
58,2546,-20.0,0,25,0.921808,0.0,True,False,wall,0.0,-10.0,-10.0
59,2606,-17.0,0,60,0.921155,0.0,True,False,wall,0.0,-7.0,-10.0
60,2640,-11.0,0,34,0.920785,0.0,True,False,wall,0.0,-1.0,-10.0
61,2685,9.0,1,45,0.920295,0.0,True,False,wall,10.0,9.0,-10.0
62,2729,-21.0,0,44,0.919816,0.0,True,False,wall,0.0,-11.0,-10.0
63,2743,-7.0,0,14,0.919664,0.0,True,False,wall,0.0,3.0,-10.0
64,2772,-12.0,0,29,0.919349,0.0,True,False,wall,0.0,-2.0,-10.0
65,2867,1.0,1,95,0.918317,0.0,True,False,wall,10.0,1.0,-10.0
66,2911,-17.0,0,44,0.91784,0.0,True,False,wall,0.0,-7.0,-10.0
67,2950,-12.0,0,39,0.917417,0.0,True,False,wall,0.0,-2.0,-10.0
68,3040,-21.0,0,90,0.916442,0.0,True,False,wall,0.0,-11.0,-10.0
69,3073,-16.0,0,33,0.916084,0.0,True,False,wall,0.0,-6.0,-10.0
70,3155,0.0,1,82,0.915197,0.0,True,False,wall,10.0,0.0,-10.0
71,3199,-15.0,0,44,0.914721,0.0,True,False,wall,0.0,-5.0,-10.0
72,3258,-4.0,0,59,0.914084,0.0,True,False,wall,0.0,6.0,-10.0
73,3301,-16.0,0,43,0.913619,0.0,True,False,wall,0.0,-6.0,-10.0
74,3338,-12.0,0,37,0.91322,0.0,True,False,wall,0.0,-2.0,-10.0
75,3354,-17.0,0,16,0.913048,0.0,True,False,wall,0.0,-7.0,-10.0
76,3390,-21.0,0,36,0.912659,0.0,True,False,wall,0.0,-11.0,-10.0
77,3481,-18.0,0,91,0.911679,0.0,True,False,wall,0.0,-8.0,-10.0
78,3530,-20.0,0,49,0.911151,0.0,True,False,wall,0.0,-10.0,-10.0
79,3640,-21.0,0,110,0.909968,0.0,True,False,wall,0.0,-11.0,-10.0
80,3779,-16.0,0,139,0.908475,0.0,True,False,wall,0.0,-6.0,-10.0
81,3798,-16.0,0,19,0.908271,0.0,True,False,wall,0.0,-6.0,-10.0
82,3862,-21.0,0,64,0.907585,0.0,True,False,wall,0.0,-11.0,-10.0
83,3922,-17.0,0,60,0.906942,0.0,True,False,wall,0.0,-7.0,-10.0
84,3956,-1.0,0,34,0.906577,0.0,True,False,wall,0.0,9.0,-10.0
85,3985,-16.0,0,29,0.906267,0.0,True,False,wall,0.0,-6.0,-10.0
86,4063,-15.0,0,78,0.905433,0.0,True,False,wall,0.0,-5.0,-10.0
87,4226,-24.0,0,163,0.903691,0.0,True,False,wall,0.0,-14.0,-10.0
88,4276,-19.0,0,50,0.903158,0.0,True,False,wall,0.0,-9.0,-10.0
89,4320,-19.0,0,44,0.902689,0.0,True,False,wall,0.0,-9.0,-10.0
90,4425,-22.0,0,105,0.90157,0.0,True,False,wall,0.0,-12.0,-10.0
91,4488,-6.0,0,63,0.9009,0.0,True,False,wall,0.0,4.0,-10.0
92,4507,-20.0,0,19,0.900698,0.0,True,False,wall,0.0,-10.0,-10.0
93,4609,-21.0,0,102,0.899614,0.0,True,False,wall,0.0,-11.0,-10.0
94,4682,-14.0,0,73,0.898839,0.0,True,False,wall,0.0,-4.0,-10.0
95,4716,-15.0,0,34,0.898479,0.0,True,False,wall,0.0,-5.0,-10.0
96,4777,-20.0,0,61,0.897832,0.0,True,False,wall,0.0,-10.0,-10.0
97,4797,-23.0,0,20,0.89762,0.0,True,False,wall,0.0,-13.0,-10.0
98,4884,-18.0,0,87,0.896699,0.0,True,False,wall,0.0,-8.0,-10.0
99,4905,-22.0,0,21,0.896476,0.0,True,False,wall,0.0,-12.0,-10.0
100,4937,-5.0,0,32,0.896138,0.0,True,False,wall,0.0,5.0,-10.0
101,5022,-6.0,0,85,0.895239,0.0,True,False,wall,0.0,4.0,-10.0
102,5052,-19.0,0,30,0.894922,0.0,True,False,wall,0.0,-9.0,-10.0
103,5091,-6.0,0,39,0.894511,0.0,True,False,wall,0.0,4.0,-10.0
104,5112,-12.0,0,21,0.894289,0.0,True,False,wall,0.0,-2.0,-10.0
105,5150,-21.0,0,38,0.893888,0.0,True,False,wall,0.0,-11.0,-10.0
106,5164,-17.0,0,14,0.89374,0.0,True,False,wall,0.0,-7.0,-10.0
107,5182,-13.0,0,18,0.89355,0.0,True,False,wall,0.0,-3.0,-10.0
108,5217,-1.0,1,35,0.893182,0.0,True,False,wall,10.0,-1.0,-10.0
109,5240,-4.0,0,23,0.892939,0.0,True,False,wall,0.0,6.0,-10.0
110,5278,-19.0,0,38,0.892539,0.0,True,False,wall,0.0,-9.0,-10.0
111,5291,-12.0,0,13,0.892402,0.0,True,False,wall,0.0,-2.0,-10.0
112,5336,-16.0,0,45,0.891928,0.0,True,False,wall,0.0,-6.0,-10.0
113,5409,-16.0,0,73,0.89116,0.0,True,False,wall,0.0,-6.0,-10.0
114,5460,-16.0,0,51,0.890624,0.0,True,False,wall,0.0,-6.0,-10.0
115,5485,-18.0,0,25,0.890362,0.0,True,False,wall,0.0,-8.0,-10.0
116,5505,-15.0,0,20,0.890152,0.0,True,False,wall,0.0,-5.0,-10.0
117,5520,-16.0,0,15,0.889994,0.0,True,False,wall,0.0,-6.0,-10.0
118,5579,-6.0,0,59,0.889375,0.0,True,False,wall,0.0,4.0,-10.0
119,5602,-12.0,0,23,0.889133,0.0,True,False,wall,0.0,-2.0,-10.0
120,5679,7.0,1,77,0.888326,0.0,True,False,wall,10.0,7.0,-10.0
121,5739,-13.0,0,60,0.887698,0.0,True,False,wall,0.0,-3.0,-10.0
122,5787,-13.0,0,48,0.887195,0.0,True,False,wall,0.0,-3.0,-10.0
123,5804,-4.0,0,17,0.887017,0.0,True,False,wall,0.0,6.0,-10.0
124,5820,-19.0,0,16,0.88685,0.0,True,False,wall,0.0,-9.0,-10.0
125,5850,-11.0,0,30,0.886536,0.0,True,False,wall,0.0,-1.0,-10.0
126,5901,-18.0,0,51,0.886003,0.0,True,False,wall,0.0,-8.0,-10.0
127,5922,-6.0,0,21,0.885784,0.0,True,False,wall,0.0,4.0,-10.0
128,5955,-22.0,0,33,0.885439,0.0,True,False,wall,0.0,-12.0,-10.0
129,6004,-6.0,0,49,0.884927,0.0,True,False,wall,0.0,4.0,-10.0
130,6045,-16.0,0,41,0.8845,0.0,True,False,wall,0.0,-6.0,-10.0
131,6088,-18.0,0,43,0.884051,0.0,True,False,wall,0.0,-8.0,-10.0
132,6244,-21.0,0,156,0.882426,0.0,True,False,wall,0.0,-11.0,-10.0
133,6322,-13.0,0,78,0.881615,0.0,True,False,wall,0.0,-3.0,-10.0
134,6441,-5.0,1,119,0.880379,0.0,True,False,wall,10.0,-5.0,-10.0
135,6474,-12.0,0,33,0.880037,0.0,True,False,wall,0.0,-2.0,-10.0
136,6491,-22.0,0,17,0.87986,0.0,True,False,wall,0.0,-12.0,-10.0
137,6505,-17.0,0,14,0.879715,0.0,True,False,wall,0.0,-7.0,-10.0
138,6557,-19.0,0,52,0.879176,0.0,True,False,wall,0.0,-9.0,-10.0
139,6584,-14.0,0,27,0.878896,0.0,True,False,wall,0.0,-4.0,-10.0
140,6630,-5.0,0,46,0.87842,0.0,True,False,wall,0.0,5.0,-10.0
141,6667,-12.0,0,37,0.878037,0.0,True,False,wall,0.0,-2.0,-10.0
142,6747,-11.0,0,80,0.877209,0.0,True,False,wall,0.0,-1.0,-10.0
143,6760,-16.0,0,13,0.877074,0.0,True,False,wall,0.0,-6.0,-10.0
144,6789,-16.0,0,29,0.876775,0.0,True,False,wall,0.0,-6.0,-10.0
145,6835,-21.0,0,46,0.876299,0.0,True,False,wall,0.0,-11.0,-10.0
146,6862,0.0,0,27,0.876021,0.0,True,False,wall,0.0,10.0,-10.0
147,6920,-2.0,1,58,0.875422,0.0,True,False,wall,10.0,-2.0,-10.0
148,6946,-11.0,0,26,0.875154,0.0,True,False,wall,0.0,-1.0,-10.0
149,7050,-19.0,0,104,0.874082,0.0,True,False,wall,0.0,-9.0,-10.0
150,7090,-15.0,0,40,0.87367,0.0,True,False,wall,0.0,-5.0,-10.0
151,7104,-11.0,0,14,0.873526,0.0,True,False,wall,0.0,-1.0,-10.0
152,7158,-23.0,0,54,0.87297,0.0,True,False,wall,0.0,-13.0,-10.0
153,7181,-6.0,0,23,0.872733,0.0,True,False,wall,0.0,4.0,-10.0
154,7230,-1.0,1,49,0.87223,0.0,True,False,wall,10.0,-1.0,-10.0
155,7241,-18.0,0,11,0.872117,0.0,True,False,wall,0.0,-8.0,-10.0
156,7337,-11.0,0,96,0.871131,0.0,True,False,wall,0.0,-1.0,-10.0
157,7349,-13.0,0,12,0.871008,0.0,True,False,wall,0.0,-3.0,-10.0
158,7370,-18.0,0,21,0.870792,0.0,True,False,wall,0.0,-8.0,-10.0
159,7407,-12.0,0,37,0.870413,0.0,True,False,wall,0.0,-2.0,-10.0
160,7444,-20.0,0,37,0.870033,0.0,True,False,wall,0.0,-10.0,-10.0
161,7460,-11.0,0,16,0.869869,0.0,True,False,wall,0.0,-1.0,-10.0
162,7558,-19.0,0,98,0.868865,0.0,True,False,wall,0.0,-9.0,-10.0
163,7590,3.0,0,32,0.868538,0.0,True,False,wall,0.0,13.0,-10.0
164,7606,-19.0,0,16,0.868374,0.0,True,False,wall,0.0,-9.0,-10.0
165,7636,-15.0,0,30,0.868067,0.0,True,False,wall,0.0,-5.0,-10.0
166,7685,-12.0,0,49,0.867567,0.0,True,False,wall,0.0,-2.0,-10.0
167,7710,3.0,1,25,0.867311,0.0,True,False,wall,10.0,3.0,-10.0
168,7754,-11.0,0,44,0.866862,0.0,True,False,wall,0.0,-1.0,-10.0
169,7808,-23.0,0,54,0.86631,0.0,True,False,wall,0.0,-13.0,-10.0
170,7836,10.0,1,28,0.866025,0.0,True,False,wall,10.0,10.0,-10.0
171,7904,-17.0,0,68,0.865331,0.0,True,False,wall,0.0,-7.0,-10.0
172,7968,-15.0,0,64,0.864679,0.0,True,False,wall,0.0,-5.0,-10.0
173,7985,-18.0,0,17,0.864506,0.0,True,False,wall,0.0,-8.0,-10.0
174,8054,7.0,1,69,0.863804,0.0,True,False,wall,10.0,7.0,-10.0
175,8138,-3.0,0,84,0.86295,0.0,True,False,wall,0.0,7.0,-10.0
176,8224,-17.0,0,86,0.862077,0.0,True,False,wall,0.0,-7.0,-10.0
177,8331,-4.0,0,107,0.860991,0.0,True,False,wall,0.0,6.0,-10.0
178,8359,8.0,1,28,0.860707,0.0,True,False,wall,10.0,8.0,-10.0
179,8379,-15.0,0,20,0.860505,0.0,True,False,wall,0.0,-5.0,-10.0
180,8438,-22.0,0,59,0.859907,0.0,True,False,wall,0.0,-12.0,-10.0
181,8518,-19.0,0,80,0.859098,0.0,True,False,wall,0.0,-9.0,-10.0
182,8558,-13.0,0,40,0.858693,0.0,True,False,wall,0.0,-3.0,-10.0
183,8593,-12.0,0,35,0.85834,0.0,True,False,wall,0.0,-2.0,-10.0
184,8626,-8.0,0,33,0.858006,0.0,True,False,wall,0.0,2.0,-10.0
185,8649,-3.0,1,23,0.857774,0.0,True,False,wall,10.0,-3.0,-10.0
186,8678,-12.0,0,29,0.857481,0.0,True,False,wall,0.0,-2.0,-10.0
187,8700,-21.0,0,22,0.857259,0.0,True,False,wall,0.0,-11.0,-10.0
188,8792,10.0,1,92,0.856331,0.0,True,False,wall,10.0,10.0,-10.0
189,8854,-13.0,0,62,0.855707,0.0,True,False,wall,0.0,-3.0,-10.0
190,8870,-17.0,0,16,0.855546,0.0,True,False,wall,0.0,-7.0,-10.0
191,8895,-24.0,0,25,0.855294,0.0,True,False,wall,0.0,-14.0,-10.0
192,8931,-5.0,0,36,0.854932,0.0,True,False,wall,0.0,5.0,-10.0
193,8974,-20.0,0,43,0.854499,0.0,True,False,wall,0.0,-10.0,-10.0
194,9038,-17.0,0,64,0.853856,0.0,True,False,wall,0.0,-7.0,-10.0
195,9072,-17.0,0,34,0.853514,0.0,True,False,wall,0.0,-7.0,-10.0
196,9115,-4.0,0,43,0.853082,0.0,True,False,wall,0.0,6.0,-10.0
197,9135,-19.0,0,20,0.852882,0.0,True,False,wall,0.0,-9.0,-10.0
198,9233,4.0,1,98,0.851899,0.0,True,False,wall,10.0,4.0,-10.0
199,9263,-6.0,1,30,0.851598,0.0,True,False,wall,10.0,-6.0,-10.0
200,9332,-5.0,1,69,0.850907,0.0,True,False,wall,10.0,-5.0,-10.0
201,9389,-18.0,0,57,0.850336,0.0,True,False,wall,0.0,-8.0,-10.0
202,9497,-17.0,0,108,0.849257,0.0,True,False,wall,0.0,-7.0,-10.0
203,9520,-8.0,0,23,0.849027,0.0,True,False,wall,0.0,2.0,-10.0
204,9539,-12.0,0,19,0.848837,0.0,True,False,wall,0.0,-2.0,-10.0
205,9567,-19.0,0,28,0.848558,0.0,True,False,wall,0.0,-9.0,-10.0
206,9596,-1.0,1,29,0.848268,0.0,True,False,wall,10.0,-1.0,-10.0
207,9623,-14.0,0,27,0.847999,0.0,True,False,wall,0.0,-4.0,-10.0
208,9634,-20.0,0,11,0.847889,0.0,True,False,wall,0.0,-10.0,-10.0
209,9655,-14.0,0,21,0.84768,0.0,True,False,wall,0.0,-4.0,-10.0
210,9678,-6.0,0,23,0.84745,0.0,True,False,wall,0.0,4.0,-10.0
211,9796,-15.0,0,118,0.846275,0.0,True,False,wall,0.0,-5.0,-10.0
212,9851,-20.0,0,55,0.845728,0.0,True,False,wall,0.0,-10.0,-10.0
213,9901,-19.0,0,50,0.845231,0.0,True,False,wall,0.0,-9.0,-10.0
214,9913,-9.0,0,12,0.845111,0.0,True,False,wall,0.0,1.0,-10.0
215,9987,-9.0,0,74,0.844376,0.0,True,False,wall,0.0,1.0,-10.0
216,10174,-10.0,0,187,0.842522,0.5463,True,False,wall,0.0,0.0,-10.0
217,10184,2.0,1,10,0.842423,0.4075,True,False,wall,10.0,2.0,-10.0
218,10210,-17.0,0,26,0.842165,0.3629,True,False,wall,0.0,-7.0,-10.0
219,10242,-21.0,0,32,0.841848,0.3076,True,False,wall,0.0,-11.0,-10.0
220,10293,3.0,1,51,0.841344,0.2826,True,False,wall,10.0,3.0,-10.0
221,10348,-14.0,0,55,0.8408,0.1983,True,False,wall,0.0,-4.0,-10.0
222,10412,23.0,2,64,0.840167,0.1658,True,False,wall,20.0,13.0,-10.0
223,10474,6.0,1,62,0.839555,0.1445,True,False,wall,10.0,6.0,-10.0
224,10547,-6.0,0,73,0.838835,0.1363,True,False,wall,0.0,4.0,-10.0
225,10576,-10.0,0,29,0.838549,0.1285,True,False,wall,0.0,0.0,-10.0
226,10601,-4.0,0,25,0.838303,0.1291,True,False,wall,0.0,6.0,-10.0
227,10792,1.0,1,191,0.836423,0.1195,True,False,wall,10.0,1.0,-10.0
228,10815,-22.0,0,23,0.836197,0.1027,True,False,wall,0.0,-12.0,-10.0
229,10908,-6.0,0,93,0.835283,0.1082,True,False,wall,0.0,4.0,-10.0
230,10973,-18.0,0,65,0.834646,0.0872,True,False,wall,0.0,-8.0,-10.0
231,11032,26.0,2,59,0.834067,0.1457,True,False,wall,20.0,16.0,-10.0
232,11225,3.0,1,193,0.832178,0.1226,True,False,wall,10.0,3.0,-10.0
233,11251,14.0,1,26,0.831924,0.1094,True,False,wall,10.0,14.0,-10.0
234,11302,0.0,0,51,0.831425,0.1185,True,False,wall,0.0,10.0,-10.0
235,11347,15.0,1,45,0.830986,0.1014,True,False,wall,10.0,15.0,-10.0
236,11368,-4.0,0,21,0.830781,0.0898,True,False,wall,0.0,6.0,-10.0
237,11392,-15.0,0,24,0.830547,0.0862,True,False,wall,0.0,-5.0,-10.0
238,11450,-11.0,0,58,0.829981,0.1037,True,False,wall,0.0,-1.0,-10.0
239,11515,-12.0,0,65,0.829348,0.098,True,False,wall,0.0,-2.0,-10.0
240,11603,29.0,2,88,0.828491,0.0978,True,False,wall,20.0,19.0,-10.0
241,11664,-4.0,0,61,0.827897,0.0923,True,False,wall,0.0,6.0,-10.0
242,11759,-8.0,0,95,0.826974,0.1144,True,False,wall,0.0,2.0,-10.0
243,11801,-11.0,0,42,0.826566,0.0809,True,False,wall,0.0,-1.0,-10.0
244,11876,36.0,2,75,0.825839,0.1031,True,False,wall,20.0,26.0,-10.0
245,11917,7.0,1,41,0.825441,0.0869,True,False,wall,10.0,7.0,-10.0
246,11933,-15.0,0,16,0.825286,0.0918,True,False,wall,0.0,-5.0,-10.0
247,11973,6.0,1,40,0.824899,0.0821,True,False,wall,10.0,6.0,-10.0
248,12006,5.0,1,33,0.824579,0.1747,True,False,wall,10.0,5.0,-10.0
249,12068,2.0,1,62,0.823979,0.1504,True,False,wall,10.0,2.0,-10.0
250,12146,6.0,1,78,0.823225,0.102,True,False,wall,10.0,6.0,-10.0
251,12178,-15.0,0,32,0.822916,0.0972,True,False,wall,0.0,-5.0,-10.0
252,12249,18.0,2,71,0.82223,0.0842,True,False,wall,20.0,8.0,-10.0
253,12354,38.0,2,105,0.821217,0.0945,True,False,wall,20.0,28.0,-10.0
254,12411,26.0,2,57,0.820668,0.119,True,False,wall,20.0,16.0,-10.0
255,12717,27.0,2,306,0.817726,0.093,True,False,wall,20.0,17.0,-10.0
256,12804,1.0,1,87,0.816891,0.0927,True,False,wall,10.0,1.0,-10.0
257,12846,-3.0,0,42,0.816489,0.0899,True,False,wall,0.0,7.0,-10.0
258,12891,-16.0,0,45,0.816058,0.1094,True,False,wall,0.0,-6.0,-10.0
259,12943,-1.0,0,52,0.81556,0.1069,True,False,wall,0.0,9.0,-10.0
260,12967,-11.0,0,24,0.81533,0.142,True,False,wall,0.0,-1.0,-10.0
261,13011,10.0,1,44,0.814909,0.1225,True,False,wall,10.0,10.0,-10.0
262,13149,48.0,3,138,0.813591,0.1003,True,False,body,30.0,28.0,-10.0
263,13218,37.0,3,69,0.812933,0.0929,True,False,wall,30.0,17.0,-10.0
264,13230,-9.0,0,12,0.812818,0.1394,True,False,wall,0.0,1.0,-10.0
265,13306,-15.0,0,76,0.812094,0.1301,True,False,wall,0.0,-5.0,-10.0
266,13396,17.0,2,90,0.811237,0.1013,True,False,wall,20.0,7.0,-10.0
267,13433,-10.0,0,37,0.810885,0.1358,True,False,wall,0.0,0.0,-10.0
268,13477,-3.0,0,44,0.810467,0.11,True,False,wall,0.0,7.0,-10.0
269,13543,-5.0,0,66,0.80984,0.086,True,False,wall,0.0,5.0,-10.0
270,13575,-5.0,0,32,0.809536,0.0963,True,False,wall,0.0,5.0,-10.0
271,13621,-7.0,0,46,0.809099,0.1044,True,False,wall,0.0,3.0,-10.0
272,13658,-14.0,0,37,0.808748,0.0862,True,False,wall,0.0,-4.0,-10.0
273,13673,-4.0,0,15,0.808606,0.0943,True,False,wall,0.0,6.0,-10.0
274,13783,4.0,1,110,0.807563,0.0973,True,False,wall,10.0,4.0,-10.0
275,13800,-2.0,0,17,0.807402,0.0939,True,False,wall,0.0,8.0,-10.0
276,13866,-5.0,0,66,0.806778,0.0898,True,False,wall,0.0,5.0,-10.0
277,13947,15.0,1,81,0.806012,0.1095,True,False,wall,10.0,15.0,-10.0
278,14036,11.0,1,89,0.805171,0.1211,True,False,wall,10.0,11.0,-10.0
279,14229,22.0,2,193,0.803352,0.1068,True,False,wall,20.0,12.0,-10.0
280,14257,13.0,2,28,0.803088,0.0891,True,False,wall,20.0,3.0,-10.0
281,14281,12.0,1,24,0.802862,0.0941,True,False,wall,10.0,12.0,-10.0
282,14318,-4.0,0,37,0.802514,0.1033,True,False,wall,0.0,6.0,-10.0
283,14335,-7.0,1,17,0.802354,0.1225,True,False,wall,10.0,-7.0,-10.0
284,14380,15.0,1,45,0.801931,0.0904,True,False,wall,10.0,15.0,-10.0
285,14414,-19.0,0,34,0.801612,0.1365,True,False,wall,0.0,-9.0,-10.0
286,14432,-1.0,0,18,0.801443,0.1066,True,False,wall,0.0,9.0,-10.0
287,14447,-4.0,0,15,0.801302,0.1205,True,False,wall,0.0,6.0,-10.0
288,14471,-7.0,0,24,0.801076,0.0948,True,False,wall,0.0,3.0,-10.0
289,14498,-2.0,0,27,0.800823,0.1019,True,False,wall,0.0,8.0,-10.0
290,14586,-6.0,1,88,0.799997,0.1431,True,False,wall,10.0,-6.0,-10.0
291,14695,1.0,1,109,0.798976,0.1018,True,False,wall,10.0,1.0,-10.0
292,14723,-5.0,0,28,0.798714,0.1009,True,False,wall,0.0,5.0,-10.0
293,14772,-8.0,0,49,0.798256,0.0856,True,False,wall,0.0,2.0,-10.0
294,14785,-12.0,0,13,0.798134,0.1056,True,False,wall,0.0,-2.0,-10.0
295,14852,7.0,1,67,0.797508,0.1233,True,False,wall,10.0,7.0,-10.0
296,14875,3.0,1,23,0.797293,0.104,True,False,wall,10.0,3.0,-10.0
297,14906,-8.0,0,31,0.797003,0.1515,True,False,wall,0.0,2.0,-10.0
298,14926,8.0,1,20,0.796817,0.09,True,False,wall,10.0,8.0,-10.0
299,14956,-15.0,0,30,0.796537,0.0831,True,False,wall,0.0,-5.0,-10.0
300,14979,11.0,1,23,0.796322,0.0964,True,False,wall,10.0,11.0,-10.0
301,15058,-12.0,0,79,0.795585,0.11,True,False,wall,0.0,-2.0,-10.0
302,15076,3.0,0,18,0.795418,0.1022,True,False,wall,0.0,13.0,-10.0
303,15110,-7.0,0,34,0.795101,0.0762,True,False,wall,0.0,3.0,-10.0
304,15126,-9.0,0,16,0.794952,0.0966,True,False,wall,0.0,1.0,-10.0
305,15147,-8.0,0,21,0.794756,0.093,True,False,wall,0.0,2.0,-10.0
306,15213,10.0,1,66,0.794142,0.0785,True,False,wall,10.0,10.0,-10.0
307,15310,5.0,1,97,0.793241,0.0817,True,False,wall,10.0,5.0,-10.0
308,15353,1.0,1,43,0.792841,0.1105,True,False,wall,10.0,1.0,-10.0
309,15400,-7.0,1,47,0.792405,0.0757,True,False,wall,10.0,-7.0,-10.0
310,15437,15.0,1,37,0.792062,0.1077,True,False,wall,10.0,15.0,-10.0
311,15454,-4.0,0,17,0.791904,0.0906,True,False,wall,0.0,6.0,-10.0
312,15493,7.0,1,39,0.791542,0.0756,True,False,wall,10.0,7.0,-10.0
313,15511,-7.0,0,18,0.791376,0.0689,True,False,wall,0.0,3.0,-10.0
314,15573,19.0,2,62,0.790801,0.0941,True,False,wall,20.0,9.0,-10.0
315,15623,-3.0,0,50,0.790338,0.1494,True,False,wall,0.0,7.0,-10.0
316,15685,-11.0,0,62,0.789765,0.0836,True,False,wall,0.0,-1.0,-10.0
